title,summary,url,score,prob,keep,decision,decision_reason,relevance_score,relevance_prob,matched_hard,matched_soft,matched_negative
현대차 ‘로봇 경영’ 본격화…실험 넘어 수익창출 궤도,"또 다른 수익화 경로로는 보스턴 다이내믹스의 나스닥 상장(IPO)이 꼽힙니다. 현대차그룹은 2021년 소프트뱅크로부터 보스턴 다이내믹스 지분 80%를 약 6억6000만달러에 인수했으며, 당시 계약에는 4년 내 IPO 추진 조건이...",http://www.newstomato.com/ReadNews.aspx?no=1300462&inflow=N,5,,1,keep,rule_keep_score_ge_threshold,5,,ipo,달러,
가상자산거래소에 등장한 ‘한국 반도체ETF 토큰’…상장 3일만에 145억...,"지난 8일 OKX에 ‘무기한 선물’ 상장 삼전·하이닉스 비중 47% ETF 기초자산 전통 금융자산으로 번지는... 기존 무기한 선물 시장이 코인 가격 변동성에 집중됐다면 최근에는 미국 주식, ETF, 프리IPO 기업 가치...",https://www.mk.co.kr/article/12043308,9,,1,keep,rule_keep_score_ge_threshold,9,,ipo;가상자산,주식;금융,
[박승찬의 차이나 포커스(87)] 상하이 과학혁신 8걸(科创八杰)을 아시나...,최근에는 IPO 상장을 위한 10억 위안(약 2163억 원)의 시리즈 D 투자자금도 유치하면서 시장의 주목을 받고 있다.박승찬 | 중국 칭화대에서 박사를 취득했다. 대한민국 주중국대사관 경제통상관/중소벤처기업지원센터...,https://weeklytrade.co.kr/news/view.html?section=1&category=136&item=&no=99734,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
‘6조 뭉칫돈’ 코스모로보틱스...상장 첫날 ‘따따블’ [IPO톡톡],"공모 과정에서 무려 6조 원이 넘는 뭉칫돈을 끌어모았던 웨어러블 로봇 전문 기업, 코스모로보틱스가 오늘 코스닥 시장에 상장했습니다. 증권부 조예별 기자와 자세한 내용 알아보겠습니다. 조 기자, 오늘 상장 첫 날...",https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202605110105&t=NNv,6,,1,keep,rule_keep_score_ge_threshold,6,,ipo,코스닥,
"시장 평균보다 3배 빠른 성장...컬리, 1Q 어닝 서프라이즈로 IPO 로드맵 ...",이번 호실적을 바탕으로 컬리는 기업공개(IPO) 로드맵을 더욱 구체화해 추진 속도를 낼 계획입니다. 최근 네이버로부터 2.8조 원의 기업 가치를 인정받으며 330억원 규모의 투자를 유치한 점도 상장 추진에 큰 힘이 될...,https://www.techm.kr/news/articleView.html?idxno=151734,5,,1,keep,rule_keep_score_ge_threshold,5,,ipo,실적,
[노벨티노빌리티 상장 리부트]① 핵심물질 반환 후 행보…재상장 좌표는,"노벨티노빌리티가 코스닥 상장 준비를 재추진하면서 과거 자진철회 배경에 관심이 쏠린다. 당시 핵심... 그러면서 ""그 논의들의 가시성을 근거로 삼아 다시 기업공개(IPO)를 추진하려 한다""며 ""LO를 먼저 하고 이를...",https://www.bloter.net/news/articleView.html?idxno=661868,6,,1,keep,rule_keep_score_ge_threshold,6,,ipo,코스닥,
"""'스페이스X' IPO 한달 앞…우주ETF 거래 늘었지만 수익률은 부진""",아주경제=최윤선 기자 solarchoi@ajunews.com '스페이스X' 기업공개(IPO)를 한달 여 앞두고 국내 주요 자산운용사들이 출시한 우주항공 상장지수펀드(ETF) 상품에 자금이 몰리고 있다. 다만 한 달 수익률은 대부분...,https://www.ajunews.com/view/20260511142505208,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
오픈AI 직원들 ‘잭팟’…받았던 주식 팔아 440억원씩 벌어,"이는 과거 구글이나 페이스북 직원들이 상장 직후 확보했던 현금액을 훨씬 뛰어넘는 수준이다. 오픈AI와 앤스로픽은 역사상 최대 규모의 기업공개(IPO)를 준비하고 있는 가운데, 이번 주식 매각은 향후...",https://www.mk.co.kr/article/12043292,5,,1,keep,rule_keep_score_ge_threshold,5,,ipo,주식,
'수익성 잔혹사' 끝낸 컬리…1분기 영업익 13배 폭증하며 사상 최대 실적,"김종훈 컬리 경영관리총괄(CFO)은 ""성장성과 수익성을 모두 증명하며 기술 플랫폼 기업으로서 명확한 비즈니스 모델을 확립했다""며 ""확보된 현금 동원력과 수익 구조를 바탕으로 상장(IPO) 로드맵을 구체화하고 추진...",https://www.thefairnews.co.kr/news/articleView.html?idxno=76644,5,,1,keep,rule_keep_score_ge_threshold,5,,ipo,실적,
1인당 최대 443억 '잭팟'…오픈AI 직원들 주식 매각으로 '벼락부자',"오픈AI와 앤스로픽이 역사상 최대 규모 IPO 중 하나를 준비하고 있는 가운데, 상장이 이뤄지면 수천 명의 직원들이 추가로 현금화 기회를 갖게 된다. 부작용도 감지되고 있다. 새로 생긴 부는 샌프란시스코의...",http://www.edaily.co.kr/news/newspath.asp?newsid=03706406645447936,5,,1,keep,rule_keep_score_ge_threshold,5,,ipo,주식,
"최대 분기 실적 거둔 컬리 ""IPO 로드맵 구체화하고 속도낼 것""",이처럼 역대 최대 실적과 2조8000억원에 달하는 기업 가치를 인정받은 컬리는 IPO 재도전에 본격적으로 나선다는 계획이다. 컬리는 2021년 처음으로 상장을 추진해 2022년 8월 상장예비심사를 통과했으나 글로벌...,https://www.dailian.co.kr/news/view/1642891/?sc=Naver,5,,1,keep,rule_keep_score_ge_threshold,5,,ipo,실적,
"컬리, 1분기 실적 '사상 최대'… 영업이익 242억원 '13배 폭증'",당시 상반기 중 상장을 마칠 계획이었지만 연이은 프리IPO(상장 전 지분투자)로 김슬아 대표의 지분이 낮아지면서 일정이 미뤄졌다. 컬리는 같은 해 8월 22일 예비심사를 승인받았지만 이듬해 1월 상장을 연기했다. IPO...,https://www.thedailypost.kr/news/articleView.html?idxno=114124,5,,1,keep,rule_keep_score_ge_threshold,5,,ipo,실적,
상장 7개월 만에 증여 나선 명인제약…세 부담 낮췄나,"이에 따라 상장 당시 일각에서 제기됐던 ‘승계 목적 상장’이라는 시각도 다시 고개를 들고 있다. 일반적으로 기업공개(IPO)는 대규모 투자나 차입금 상환, 연구개발(R&D) 확대 등을 위한 자금 조달 목적이 크다. 하지만...",https://www.topdaily.kr/articles/110035,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
"1분기 만에 작년 이익 2배...'폭풍 성장' 컬리, 상장 속도 낸다","안정적인 수익 구조를 만든 컬리는 기업공개(IPO)에도 속도를 내겠다는 입장을 밝혔다. 컬리는 올해 1분기... 안정적인 성장 구조를 확립한 컬리는 상장 추진에도 속도를 낼 계획이다. 김종훈 경영관리총괄(CFO)은 ""상품...",https://www.mt.co.kr/living/2026/05/12/2026051114543310385,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
IPO 대어 컬리의 귀환...네이버 손잡고 기업 가치 높이기 '총력',전문가들은 이번 투자 유치는 단순히 자금 확보를 넘어 컬리의 IPO 상장 가능성을 한층 높여주는 데 결정적인 역할을 한 것으로 분석하고 있습니다. 네이버라는 든든한 우군을 확보해 투자자들에게 안정감을 줬다는 것이...,https://www.techm.kr/news/articleView.html?idxno=151732,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
"컬리, 1분기 영업익 13배 증가 ‘역대 최대’… 네이버 우군 삼아 IPO 속...","김종훈 컬리 경영관리총괄(CFO)은 차별화된 기술 플랫폼으로서 명확한 비즈니스 모델을 확립했다며, 향후 IPO 로드맵을 구체화하고 상장 준비 속도를 높이겠다는 방침을 공식화했다.",https://www.etoday.co.kr/news/view/2583314,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
"“약물만으로 어려운 수면·멘탈헬스, 뉴로사이언스 라이프케어 플랫폼...",권 대표는 변리사로 활동하며 다수 기업의 상장과 IP 전략의 기획·실행을 경험한... 중장기적으로는 기업공개(IPO) 가능성도 열어두고 있다. 권 대표는 “회사의 적정 밸류를...,https://www.venturesquare.net/1081324/,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
"[단독] '국방AI 샛별' 펀진, 미래에셋과 코스닥 도전…예비기평 돌입",아직 IPO 초기 단계로 회사는 내년 상반기 상장을 목표로 하고 있다. 펀진은 IPO 주관사를 여러 차례 변경했다. 2017년 11월 SK증권을 첫 상장주관사로 선정한 뒤 2019년 8월 하나금융투자(현 하나증권)로 변경했다. 지난해...,https://www.bloter.net/news/articleView.html?idxno=661797,7,,1,keep,rule_keep_score_ge_threshold,7,,ipo,코스닥;금융,
"오픈AI 직원들, 작년 주식 매각으로 현금화…최대 1인당 440억원","오픈AI와 앤스로픽은 역사상 최대 규모 IPO 중 하나가 될 상장을 준비 중으로, 수천 명의 직원들이 추가로 주식을 현금화할 수 있는 기회가 생길 전망이다. 임원급은 더 큰 수혜를 입었다. 그레그 브록먼 사장은 법원...",https://www.newspim.com/news/view/20260511000865,5,,1,keep,rule_keep_score_ge_threshold,5,,ipo,주식,
"[글로벌 증시 따라잡기] ""전쟁에도 돈은 움직인다""…美 증시 흐름은?","- 스페이스X, IPO 비공개 신청…연내 상장 기대감 '확대' Q. 스페이스X가 6년 새 매출이 10배나 증가하면서 빠른 속도로 성장하고 있는데요. 비상장 기업임에도 기업가치가 계속 커지고 있는 상황에서, 굳이 지금 IPO에...",https://biz.sbs.co.kr/article_hub/20000309459?division=NAVER,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
"""월급쟁이 맞아?"" 1인당 440억 '잭팟'…현금으로 챙겨간 오픈AI 직원들",닷컴 붐 당시 수백 개 기업이 상장했다. 하지만 대부분의 직원들은 IPO 이후에도 오랜 기간을 기다려야 주식을 현금화할 수 있었다. 일부는 현금화하기 전에 거품이 꺼지면서 기대했던 부를 실현하지 못하기도 했다....,https://view.asiae.co.kr/article/2026051114002100859,5,,1,keep,rule_keep_score_ge_threshold,5,,ipo,주식,
"로보티즈 주가, 급등세... 왜?",내 상장을 추진하지 않을 경우 잔여 지분을 추가 매입하는 조건의 계약을 체결한 바 있다. 업계에서는 관련 계약 시한이 다가오면서 보스턴다이내믹스의 기업공개(IPO) 추진 여부가 조만간 가시화될 가능성에 주목하고...,https://www.ggilbo.com/news/articleView.html?idxno=1157270,5,,1,keep,rule_keep_score_ge_threshold,5,,ipo,주가,
"리플 IPO에 쏠린 눈…CEO ""XRP 투자자들에게 특별한 보상 지급 검토""",갈링하우스는 리플이 현재 IPO를 우선 과제로 두고 있지 않다고 선을 그었다. 최근 암호화폐 관련 기업들의 상장 이후 주식시장 성과가 기대에 못 미쳤다는 점도 배경으로 제시했다. 그는 비트고(BitGo)와...,https://www.digitaltoday.co.kr/news/articleView.html?idxno=664463,8,,1,keep,rule_keep_score_ge_threshold,8,,ipo;암호화폐,주식,
"경찰, '방시혁 구속영장' 놓고 검찰과 신경전? ""신경 안 써""",방시혁은 지난 2019년 하이브 기존 투자자들에게 기업공개(IPO) 계획이 없다고 속이고 하이브 임원들이 만든 특정 사모펀드(PEF)가 설립한 특수목적법인(SPC)에 지분을 팔게한 후 하이브를 상장 한 혐의를 받는다. 경찰은...,https://www.topstarnews.net/news/articleView.html?idxno=16057328,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
[AI의 종목 이야기] 던킨 보유한 인스파이어 브랜즈 비밀리 IPO 신청,"던킨(Dunkin')과 알비스(Arby's), 지미 존스(Jimmy John's)의 모기업인 인스파이어 브랜즈(Inspire Brands Inc.)가 미국 기업공개(IPO)를 위해 상장 서류를 비공개로 제출했다. 던킨 도넛 [사진=블룸버그] 8일(현지시각) 회사...",https://www.newspim.com/news/view/20260511000807,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
"[단독] KB증권, 회생절차 제이알글로벌리츠 공모 '최다 주관'…수수료 ...","◇ KB증권, IPO부터 마지막 공모채까지…지분·채무증권 동시 '최다 주관' KB증권은 지난 2020년 제이알글로벌리츠 상장 당시 대표주관사로 참여한 데 이어, 2022년 유상증자까지 연달아 맡으며 자금 조달의 중추 역할을...",http://www.fieldnews.kr/news/articleView.html?idxno=28473,5,,1,keep,rule_keep_score_ge_threshold,5,,ipo,수수료,
[K-AI 돋보기]③ 리벨리온·퓨리오사 '쩐의 전쟁'…결론은 M&A [넘버스],여기에 최근 조달한 6400억원 규모의 상장 전 지분투자(프리IPO) 자금을 더하면 보유 현금이 1조원에 육박한다. 아무런 추가 매출이 나오지 않은 채 현재처럼 연간 1500억원 안팎을 지출해도 최소 6년 이상은 버틸 수...,https://www.bloter.net/news/articleView.html?idxno=661835,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
"""녹내장 수술에 '자율주행 모드' 탑재""···마이크로트, 에이스트림 소...","내 IPO(기업공개)를 목표로 하고 있다. 특히, 세계적인 학술지 '사이언티픽 리포트'에 12개월 장기 임상 데이터 발표를 앞두고 있어 글로벌 시장 공략에 탄력이 붙을 전망이다. 한종철 대표는 ""상장보다 중요한 것은...",http://www.doctorstimes.com/news/articleView.html?idxno=237998,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
"[IPO] 마키나락스, 제조·국방 폐쇄망 AI 앞세워 코스닥 노크","""AI 산업의 다음 전장은 채팅이 아니라 현실 세계다."" 코스닥 상장을 앞둔 피지컬 AI 기업 마키나락스에... 코스닥 IPO 가운데서도 이례적인 수준이다. 시장에서는 단순한 AI 소프트웨어 업체가 아니라 '산업용 AI...",https://www.cnbizm.com/news/articleView.html?idxno=302517,6,,1,keep,rule_keep_score_ge_threshold,6,,ipo,코스닥,
"스파크바이오파마, 315억 규모 Pre-IPO 투자 유치 성공",▲ 스파크바이오파마 CI (사진= 스파크바이오파마 제공) 신약 개발 전문기업 스파크바이오파마가 산업은행을 비롯한 9개 기관투자자로부터 총 315억원 규모의 프리IPO(상장 전 지분투자) 유치에 성공했다. 이번 투자...,https://mdtoday.co.kr/news/view/1065586530434221,7,,1,keep,rule_keep_score_ge_threshold,7,,은행;ipo,,
"경찰, '이상동기 범죄' 광수대 투입…피의자 신상공개 적극 검토",방 의장은 지난 2019년 기존 하이브 투자자들에게 IPO 전 상장 계획이 없다고 속인 뒤 자신과 관계 있는 사모펀드가 설립한 특수목적법인(SPC)에 지분을 팔도록 한 혐의를 받는다. 박 본부장은 8개월째 이어지고 있는 김병기...,https://news.tf.co.kr/read/life/2321270.htm,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
배스킨라빈스 품은 인스파이어도 IPO 합류,"우주기업 스페이스X도 6월 상장을 준비하고 있으며, 조달 금액 기준으로 역대 최대 IPO가 될 가능성이 거론된다. 인스파이어 브랜즈의 상장은 이 같은 흐름 속에서 투자자들에게 다른 성격의 선택지를 제공한다. AI나...",https://www.naeil.com/news/read/588208?ref=naver,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
허니웰의 양자컴 기업 '퀀티넘' IPO 신청,"이번 IPO로 15억달러 이상을 조달하고 기업가치를 150억~200억달러로 평가받을 수 있다고 전했다. 퀀티넘은 지난해 엔비디아 벤처캐피털 부문 등이 참여한 투자 유치에서 약 6억달러를 조달했으며, 당시 상장 전...",https://www.naeil.com/news/read/588207?ref=naver,5,,1,keep,rule_keep_score_ge_threshold,5,,ipo,달러,
6조원 홀린 코스모로보틱스 상장 첫날 300% 껑충…PER 80배에 가치 평가...,"코스모로보틱스,코스모그룹,IPO,신규 상장,상장,공모가,라온로보틱스,피앤에스로보틱스,따따상,따상,차익 실현,로보틱스,PER,주가수익비율,로봇,재활 로봇,웨어러블 로봇,특징주",http://www.newsworker.co.kr/news/articleView.html?idxno=425844,1,,0,drop,rule_drop_negative_signal,1,,ipo,주가,가수
"방시혁 영장 놓고 검·경 신경전?…국수본부장 ""신경 안 써""",방 의장은 2019년 하이브 상장 전 기존 투자자에게 기업공개(IPO) 계획이 없다는 허위 정보를 제공해 하이브 전직 임원 등이 출자한 사모펀드에 하이브 지분을 매각하도록 유도한 뒤 상장 후 매각 차익 일부를 배분받아 약...,https://www.nocutnews.co.kr/news/6515040?utm_source=naver&utm_medium=article&utm_campaign=20260511122354,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
[오후 뉴스브리핑] WTI 원유가 장중 4.8% 상승하며 배럴당 100달러 돌파 ...,"모건스탠리 비트코인 트러스트(MSBT), 상장 첫 달 1억9360만달러 순유입 모건스탠리 비트코인 트러스트... 스페이스X, 2조달러 이상 기업가치 IPO 추진설 및 비트코인 8200개 보유 주장 출처 @pete_rizzo_에 따르면 일론...",https://www.tokenpost.kr/news/briefing/358320,5,,1,keep,rule_keep_score_ge_threshold,5,,ipo,달러,
"'방시혁 구속영장' 검·경 신경전 보도에 … 박성주 국수본부장 ""저는 신...",방 의장은 하이브가 상장하기 전인 지난 2019년 기존 투자자들에게 하이브가 기업공개(IPO) 계획이 없다고 속인 뒤 하이브 임원이 출자해 설립한 사모펀드에 하이브 지분을 팔도록 한 혐의를 받는다. 하이브가 상장한 뒤...,https://www.newdaily.co.kr/site/data/html/2026/05/11/2026051100114.html,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
"'경쟁률 1196.1대 1' 마키나락스, 오늘(11일)부터 일반청약... 공모가 1만...","여기에 전체 신청수량 중 78.2%가 15일 이상의 의무보유 확약을 제시하며, 코스닥 IPO 역대 가장 높은... 통상적으로 유통 물량은 상장 첫날 주가 향방을 가르는 핵심 지표로 꼽힌다. 마키나락스는 엔터프라이즈 AI OS...",https://www.ggilbo.com/news/articleView.html?idxno=1157217,7,,1,keep,rule_keep_score_ge_threshold,7,,ipo,주가;코스닥,
"[롯데증권magic] 한국투자증권, 은혜 모르는 SK그룹 '조련 채찍'으로 롯...","한투PE 컨소시엄을 비롯한 FI들은 적격상장(Q-IPO)을 조건으로 일정한 내부수익률(IRR)을 보장받았는데, 이후 더 많은 권리를 요구했다. ◆ SK그룹, 한때 불만에도 결국...주요 수술은 한투가 '집도'해 달라 '겸사겸사 화해...",https://www.financialpost.co.kr/news/articleView.html?idxno=258459,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
"""상장도 전에 441억원 챙겨""…오픈AI 직원들, 'AI 잭팟' 터졌다","닷컴 버블 당시 직원들은 IPO 후 보호예수 기간으로 상당 기간 주식을 팔지 못했고, 일부는 거품 붕괴로 끝내 부를 실현하지 못했다. 구글과 페이스북 초기 직원들도 상장 후 수백만 달러를 벌어들였지만, 오픈AI의...",https://www.newsis.com/view/NISX20260511_0003624206,6,,1,keep,rule_keep_score_ge_threshold,6,,ipo,주식;달러,
[벤처캐피탈리스트] 한 번도 손실내지 않은 미스터 제로…LB의 박기호,LB인베스트먼트는 운용자산(AUM) 규모가 비슷한 다른 곳보다 포트폴리오 수는 적지만 상장(IPO)까지 책임지는 전략으로 수익을 극대화해 왔다. 이 전략이 가장 선명하게 증명된 분야가 게임이다. LB인베스트먼트는 국내...,https://dealsite.co.kr/articles/158502,7,,1,keep,rule_keep_score_ge_threshold,7,,캐피탈;ipo,,
투자는 타이밍인데…중복상장 제한에 한국 로봇은 IPO 제동 [샌드위치 ...,"새 자본유치 막힌 HD현대로보틱스 보스턴다이나믹스는 해외상장 난관 IPO 무산시 신기술 개발도 어려워 정부가 자회사 중복상장을 엄격히 제한하면서 HD현대로보틱스, 보스턴다이나믹스에 비상이 걸렸다. 상장을 못할...",https://biz.heraldcorp.com/article/10735081?ref=naver,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
"카네비모빌리티, IPO 철회 뒤 드러난 '실적 쇼크'",결과적으로 거래소가 IPO에 제동을 걸지 않았다면 공모주주들은 발행사가 상장한 직후 첫 어닝쇼크 연간실적을 접할 뻔했다. 카네비모빌리티는 IPO 재도전 가능성은 높다. 자금회수(엑시트)를 해야하는 FI와...,https://www.the-stock.kr/news/articleView.html?idxno=32506,5,,1,keep,rule_keep_score_ge_threshold,5,,ipo,실적,
"美 희토류 채굴 기업, 상장 후 기업가치 급등…조지아 탐사 확대",이어 “우리가 추진하는 형태의 사업으로는 미국의 첫 정규 IPO 사례”라며 “미국 희토류 개발 기업 가운데 전통적인 상장 사례는 매우 드물다”고 덧붙였다. 대부분의 희토류 개발 기업들은 그동안...,https://www.theguru.co.kr/news/article.html?no=101558,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
[ETF 열전] 코스피 폭등장에 레버리지 ETF '초강세',"메모리 반도체의 수요 증가 기대감이 지속되는 가운데, 현대차의 자회사인 보스턴 다이내믹스의 미국 나스닥 상장(IPO) 추진 소식까지 더해지면서 국내 증시는 코스피 8000 고지를 향해 강한 상승 동력을 보여주고...",https://www.newsworks.co.kr/news/articleView.html?idxno=840316,6,,1,keep,rule_keep_score_ge_threshold,6,,ipo,코스피,
"증시 랠리에 새내기株도 '훨훨'…코스모로보틱스, 상장 첫날 장중 '따따...","웨어러블 로봇 기업 코스모로보틱스가 코스닥 시장 상장 첫날 장중 '따따블(공모가 대비 4배 상승)'을... 회사는 이번 IPO(기업공개)를 통해 확보하게 되는 총 250억2000만원의 공모자금을 미국과 일본, 러시아, 유럽...",https://www.imaeil.com/page/view/2026051110343520310,6,,1,keep,rule_keep_score_ge_threshold,6,,ipo,코스닥,
40년 만에 '대명' 떼는 소노…'소노트리니티그룹'으로 재도약,"당초 IPO를 추진해 왔으나, 지난해 티웨이항공의 경영 안정화를 우선순위에 두며 상장 일정을 연기한 바 있다. 실제로 티웨이항공은 지난해 약 1138억원의 영업 적자를 기록하며 그룹 재무 구조에 일시적 부담으로...",http://www.inews24.com/view/1967264,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
"홍콩, 글로벌 자본의 교차로 : 중국과 세계 자본이 교차하는 양방향 금...","TECH는 전문기술기업·딥테크 기업 등에 대한 사전(Pre-IPO) 비공개 상담, 상장 신청 서류 간소화, 심사 절차 가속화 등을 제공하는 전담 창구로, 이를 통해 수익 창출까지 시간이 필요한 AI·반도체·바이오 등...",http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=80&CONTENTS_NO=2&bbsGbn=242&bbsSn=242&pNttSn=240897,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
"[특징주] 웨어러블 로봇 전문 코스모로보틱스 , 상장 첫날 '따따블'","코스닥에 상장한 코스모로보틱스가 ‘따따블(공모가 대비 4배 상승)’을 나타냈다. 코스모로보틱스는... 이번 기업공개(IPO)를 통해 총 250억 2000만 원의 공모자금을 확보한다. 이 자금은 미국과 일본, 러시아, 유럽...",https://www.g-enews.com/view.php?ud=20260511092850679644093b5d4e_1,6,,1,keep,rule_keep_score_ge_threshold,6,,ipo,코스닥,
"[메가이슈토픽] ""정해진 건 없다""지만…현대차, 보스턴다이나믹스 IPO 카...","당초 그룹은 2025년에도 IPO 여부를 검토했지만, 실제 상장에는 나서지 않았다. 당시만 해도 휴머노이드 로봇 시장이 아직 초기 단계였고 보스턴다이나믹스 역시 안정적인 수익 구조를 충분히 입증하지 못했다는 점이...",https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065573997789536,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
"[특징주] 코스모로보틱스, 따따블 성공하며 코스닥 데뷔","코스모로보틱스가 코스닥 상장 첫날 공모가 대비 4배 급등하며 흥행 기대감을 이어가고 있다. 11일... 웨어러블 재활로봇을 주력으로 개발하고 있으며, 이번 기업공개(IPO)를 통해 확보한 자금은 미국·일본·유럽·중국...",https://www.newspim.com/news/view/20260511000375,6,,1,keep,rule_keep_score_ge_threshold,6,,ipo,코스닥,
"[특징주] 코스모로보틱스, 데뷔 첫날 270%대 급등...흥행 성공",코스닥 시장에 입성한 코스모로보틱스가 상장 첫날 장 초반 급등세를 나타내며 투자자들의 이목을 끌고... 회사는 이번 기업공개(IPO)를 통해 확보한 250억2000만원 규모의 공모 자금을 글로벌 시장 확대와 차세대...,https://www.ebn.co.kr/news/articleView.html?idxno=1708218,6,,1,keep,rule_keep_score_ge_threshold,6,,ipo,코스닥,
"[공모주 투데이] 마키나락스, 청약 첫날 경쟁률 '들썩'…미래에셋 현대...",최근 일부 신규 상장 종목들이 상장 초기 급등 이후 차익실현 매물이 출회되며 변동성을 키운 사례도 이어졌기 때문이다. 시장에서는 이번 청약 흥행 여부가 향후 AI·로봇·데이터 산업 관련 IPO 투자심리에도 영향을...,https://www.cbci.co.kr/news/articleView.html?idxno=573573,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
"[특징주] 코스모로보틱스, 코스닥 상장 첫날 '따따블'","오주영 코스모로보틱스 대표는 ""기업공개(IPO)를 통해 코스모로보틱스의 기술력과 성장 가능성에 대한 긍정적인 평가를 확인할 수 있었다""며 ""상장을 통해 확보한 공모자금을 바탕으로 미국 홈유즈 시장과 일본...",https://www.ajunews.com/view/20260511094851718,6,,1,keep,rule_keep_score_ge_threshold,6,,ipo,코스닥,
세레브라스 IPO 흥행 조짐…공모가·물량 동시 상향 검토,"세레브라스 IPO는 현재까지 올해 가장 큰 상장이 될 전망이다. 상장 주관에는 모건스탠리, 씨티그룹, 바클레이즈, UBS가 참여한다. 상장 이후 주식은 나스닥 글로벌 셀렉트 마켓에서 ‘CBRS’ 티커로 거래될 예정이다....",https://www.tokenpost.kr/news/ai/358279,5,,1,keep,rule_keep_score_ge_threshold,5,,ipo,주식,
스페이스X 상장 카운트다운…함께 날아오를 우주 관련주 3선,"시장에서는 스페이스X 상장이 단순한 초대형 IPO를 넘어 우주산업 전반의 기업가치 평가 기준을 바꿀 수 있는 이벤트가 될 것이라는 전망이 나온다. 8일(현지시간) 블록체인 매체 비인크립토에 따르면, 스페이스X는...",https://www.digitaltoday.co.kr/news/articleView.html?idxno=664391,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
"길거리 점령한 전동 킥보드…라임, 매출 1조 찍고 나스닥 출격","이번 IPO 신청은 마이크로모빌리티 업계의 사업 지속 가능성과 수익 구조를 다시 평가하는 계기가 될 전망이다. 업계에서는 라임이 상장을 통해 성장성을 인정받을 수 있을지, 그리고 적자 구조를 얼마나...",https://www.digitaltoday.co.kr/news/articleView.html?idxno=664396,4,,1,keep,rule_keep_score_ge_threshold,4,,ipo,,
"'증거금 6조' 코스모로보틱스 주가, 강세… 웨어러블 로봇 기대감","오주영 코스모로보틱스 대표는 ""IPO를 통해 코스모로보틱스의 기술력과 성장 가능성에 대한 긍정적인 평가를 확인할 수 있었다""며 ""상장으로 확보한 자금을 바탕으로 미국 홈유즈(Home-use) 시장과 일본, 러시아...",https://www.ggilbo.com/news/articleView.html?idxno=1157106,5,,1,keep,rule_keep_score_ge_threshold,5,,ipo,주가,
"코스모로보틱스, 상장 첫날 '따따블' … 공모가 4배 육박 [박정은의 IPO ...",상장 당일 주가는 장중 2만3500원까지 오르며 공모가 대비 291% 상승률을 기록했다. 11일 한국거래소 등에... 코스닥 기술성장특례 제도를 통해 상장했으며 2025년 매출액은 41억원 수준이다. 공모를 통해 조달한 약...,https://biz.newdaily.co.kr/site/data/html/2026/05/11/2026051100045.html,7,,1,keep,rule_keep_score_ge_threshold,7,,ipo,주가;코스닥,
"스파크바이오파마, 315억원 상장전 투자 유치…임상 가속화","혁신신약 개발 전문기업 스파크바이오파마가 코스닥 상장을 준비하며 315억원 규모의 Pre-IPO(상장 전 지분투자) 투자 유치에 성공했다. 11일 회사측에 따르면 이번 라운드에는 산업은행, IBK기업은행, 신한캐피탈 등...",https://news.bizwatch.co.kr/article/healthcare/2026/05/11/0007,12,,1,keep,rule_keep_score_ge_threshold,12,,은행;캐피탈;ipo,코스닥,
"코스모로보·폴레드 상장⋯피스피스스튜디오, 수요예측",이번 주(11~15일) 기업공개(IPO) 시장에서는 코스모로보틱스와 폴레드가 코스닥에 상장한다. 피스피스스튜디오와 마키나락스는 각각 수요예측과 일반 청약을 실시한다. 11일 금융투자업계에 따르면 웨어러블 로봇...,http://www.inews24.com/view/1967184,7,,1,keep,rule_keep_score_ge_threshold,7,,ipo,코스닥;금융,
